,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product,google_product
3585,Dang it. I've touched an iPad 2. I WANT!  *sigh* #SXSW,1,0,0,1,0
3586,"#iPad menia at #SXSW . Check the live feed of photos at  Apple Store, SXSW. {link} #PLAYSXSW",0,0,1,0,0
3587,A new social network? &gt; RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google,0,0,1,0,0
3588,Josh Williams @mention said Farmville success was a wakeup call about games. &quot;What can we build now?&quot; iPhone was were things were going. #sxsw,1,0,0,1,0
3589,"Totalitarian thought in action: People worldwide come to Austin, TX for #SXSW and decide to spend their time in line at an Apple Store.",0,1,0,1,0
3590,HIPSTAMATIC free SXSW Pack March 11-20. #sxsw #austin #iPhone #photo {link},0,0,1,0,0
3591,Free #music sampler from #SXSW - {link} #iTunes,0,0,1,0,0
3592,[FREE MUSIC]  Compilation - SXSW: Featured Artists  -  {link}   #iTunes  #AmplifiedLife #SXSW,0,0,1,0,0
3593,1 Lady Alice Apple + Siggi's Skyr = epic #sxsw snack,0,0,1,0,0
3594,the unofficial SXSW App Showcase: {link}  #mobile #iphone #SXSW,0,0,1,0,0
3595,great article on possible future social media #boston #apple #sxsw @mention The next Twitter? {link},0,0,1,0,0
3596,#sxsw rediculous overflow line for iPad session now at #sxswsmall interesting talk like what's being said don't miss iPad talk,1,0,0,1,0
3597,It is ridiculous to see someone taking a photo during a session with their iPad. Cannot wait to see concert use. #SXSW #Silly,0,1,0,1,0
3598,Any Android developers going to #sxsw?  @mention me,0,0,1,0,0
3599,"Wooooo! Did I mention that we just released Discovr for IPHONE :)  It's out now, just in time for #sxsw. New features! {link}",1,0,0,1,0
3600,@mention id love to know how many non-iPhone users are at #SXSW really... i mean cmon :),0,0,1,0,0
3601,#Apple said to open temporary store at #SXSW {link} via @mention,0,0,1,0,0
3602,"Like I said, peeps taking pictures with iPad 2 looking ridculous! Still want one. #SXSW  {link}",1,0,0,1,0
3603,Line outside the Apple store in Austin waiting for the new iPad #SXSW  {link},0,0,1,0,0
3604,"Ceder Rapids Andy, ping me, I want to interview you in the livestream #suasxsw #sxsw, Am in front row w iphone, flip and Mac in my hand :)",0,0,1,0,0
3605,I won't lie - I've had a chance to watch people actually using the iPad at #sxsw and it makes me want one. :-/,1,0,0,1,0
3606,"#SXSW Movie stars and moody directors are all well and fine, but the guy who's really attracting a crowd is the one showing off his iPad 2.",1,0,0,1,0
3607,"Japan relief help from #SXSW on Twitter: @mention Also, check out the Google Maps evacuation map: {link}",0,0,1,0,0
3608,Just a friendly reminder for #SXSW attendees: If you talk or text during a film I will slap you in the mouth &amp; steal your iPad. That is all.,0,0,1,0,0
3609,"Google tries to give doodles a whimsical, fun spirit. #sxsw #GoogleDoodles",1,0,0,0,1
3610,"Can't believe I got in AND got a seat! &quot;Google &amp; Bing On Website Ranking at SXSW.&quot; #SXSW #qagb (@mention Hilton, Salon J) {link}",0,0,1,0,0
3611,"Panel believes daily deals will ultimately go self-serve, w/caveats. Kelt likened to Google Adwords. Interesting. #dailydeals #sxsw #fh",0,0,1,0,0
3612,An interview with the artists behind #OgilvyNotes: The #Ogilvy #Sydney #SXSW #podcast Ep4 #AUSXSW {link},0,0,1,0,0
3613,"On Interviewing, show your portfolio &amp; examples of your work on an iPad &amp; walk them through the pieces. borrow if you must @mention #SXSW",0,0,1,0,0
3614,over 1k views! RT @mention What does an Apple security guy after he locks up the store..... #sxsw - {link},0,0,1,0,0
3615,I wonder if @mention released {link} on a Friday and when #sxsw started in order to fly under the radar,0,0,1,0,0
3616,"I wonder if Apple intentionally scheduled the #iPad2 release to coincide with #SXSW. Steve Jobs, you crafty genius, youÛ_",1,0,0,1,0
3617,I wonder if Apple is setting up a makeshift shop at #SXSW to sell iPad2's tomorrow!?,0,0,1,0,0
3618,Lets see if google gets sm right this time RT @mention Google to Launch Major New Social Network Called Circles {link} #sxsw,0,0,1,0,0
3619,"@mention If I don't plan now, I'll just end up somewhere random :) You coming to the Google session 3:30? #sxsw",0,0,1,0,0
3620,"@mention If I were you, I'd stay away from the Apple Store tomorrow #sxsw",0,1,0,1,0
3621,I wonder if I'll get kicked out of #sxsw for not having an iPhone. Or iPod. Or iPad. Or iAnything.,0,0,1,0,0
3622,@mention if it makes you feel better google-wannabe fanbois were acting like giggling schoolgirls in front of Marissa Mayer y'day #SXSW,0,1,0,0,0
3623,"@mention If someones using @mention right now at an Apple store , it better be the #SXSW pop up.",0,0,1,0,0
3624,I wonder if the front camera to back camera use ratio will be very different btwn the iPad and iPhone #SXSW,0,0,1,0,0
3625,I wonder if there's anyone here who's snagged an iPad 2... Supposedly there's an Apple store somewhere on campus. #SXSW,1,0,0,1,0
3626,"Related: if u have Verizon, u will do better. #SXSW bandwidth issue. My BlackBerry always tweeted when my iPhone dawdled. #wjchat",0,1,0,1,0
3627,Find out if you are stupid with our Stupid Game for you #iPad currently on special #sxsw sale! {link},0,0,1,0,0
3628,"@mention if you can't find an iPhone charger at #sxsw something has gone VERY, VERY wrong...",0,0,1,0,0
3629,@mention If you didn't know about this: Google Developer Day at SXSW {link} #austin #sxsw @mention,0,0,1,0,0
3630,&quot;So if you Google &quot;refrigerator magnet game...&quot; // *everyone at the #SXSW keynote stops listening and does it*,0,0,1,0,0
3631,"@mention If you have an Android or iPhone, @mention  hooks you up with a list of all #sxsw events that you can push to your calendar!",0,0,1,0,0
3632,@mention if you have an iPhone get the #SXSW Go app.,0,0,1,1,0
3633,@mention if you have WiFi + Android Geeks nearby #SXSW please try sharing with FrostWire {link} (just issued update),0,0,1,0,0
3634,"@mention If you pull my name in the @mention contest and I win an iPad, iPad2, cash, suckling pig or dandy T-shirt, hold it 4 me! #sxsw",1,0,0,1,0
3635,"@mention If you're looking for a space to #escape at #sxsw, why don't you stop by Arthaus! {link}",0,0,1,0,0
3636,"@mention If you're looking for a space to network and mingle at #sxsw, why don't you stop by Arthaus! Check it out: {link}",0,0,1,0,0
3637,"@mention If you're looking for a space to set up meetings at #sxsw, why don't you stop by Arthaus! Check it out: {link}",0,0,1,0,0
3638,"@mention If you're near Zen on Guadalupe 3/19 1pm or at Trailer Space that night, I'm playing #iPhone (Maurice, friend of @mention #SXSW",0,0,1,0,0
3639,"Still a big line outside of Apple's pop-up shop, 3 days after iPad's debut. #sxsw",0,0,1,0,0
3640,See? So big my links smooshed. Here's Google Realtime for #SXSW {link},0,0,1,0,0
3641,And the biggest line at #sxsw?  To buy an iPad 2.  Every other compan has an open bar.,1,0,0,1,0
3642,Opening Night at the #SXSW iPad 2 Pop-up Store {link},0,0,1,0,0
3643,"Taking Flight Away from Big Apple's NYC Nest: Barely hatched, startups take flight at SXSW  {link} #SXSW #Startups",0,0,1,0,0
3644,U gotta fight for yr right to party &amp; to privacy ACLU/google #sxsw #partylikeits1986,0,0,1,0,0
3645,Pinoy insights at the SXSW Conf- the conf mobile and IPad app is great you can use this to even plan your day with friends #SXSW,1,0,0,1,0
3646,#iPad design tip: if it looks like a physical object ppl will interact with it like itÛªs one&quot; #sxsw #tapworthy,0,0,1,0,0
3647,#iPad design/UI tip: ÛÏbuttons are a hack -approach them with skepticism ÛÏ #tapworthy #sxsw,0,1,0,1,0
3648,&quot;designing digital magazines for the #iPad&quot; keynote at #sxsw - about to start,0,0,1,0,0
3649,"iPhone amigos.  If you don't have the @mention app, change that now. #broadcastr #bestappever #sxsw",1,0,0,1,0
3650,Farmers like Blackberry smart phones because iPhone's &quot;don't last long on the farm&quot;. #mobilefarm #sxsw,0,1,0,1,0
3651,"View Is Like Foursquare Tips, But Visual And In Realtime #SXSW: The iPhone app will be available for people in S... {link}",0,0,1,0,0
3652,is that like googling google? RT @mention *giggle* someone checked into me today on Gowalla  #SXSW #SXSWi,0,0,1,0,0
3653,Tablets like the iPad and Xoom where touch emulates a mouse-click/keyboard input means we're not there yet. #sxsw #gswsxsw #futureoftouch,0,1,0,1,0
3654,Techie Fail RT @mention One #SXSW panel moderator who is from Europe says he spent $3000 in roaming charges on his iPhone at SXSW 2010.,0,1,0,1,0
3655,Google building real time @mention engine to monitor illegal deforestation in real time #tech4good #sxsw,1,0,0,0,1
3656,Donate while at #sxsw - Apple Allowing Donations via iTunes for Japanese Earthquake Victims {link},0,0,1,0,0
3657,"AOLÛªs Mobile-First Group Steps To The Stage With Play, An Instagram For Music {link} #Android #AOL #iPhone #SolLipman #SXSW",0,0,1,0,0
3658,Photo: Still a lineup around the block at the #sxsw apple store. {link},0,0,1,0,0
3659,Circles will be circus RT @mention Google Circles will be ______    #sxsw,0,0,1,0,0
3660,#Google Will Connect the #Digital &amp; Physical Worlds Through #Mobile {link} via @mention  #sxsw,1,0,0,0,0
3661,Content will move back to the browser. Why replicate the work on an iPad when u can press one button? @mention @mention #sxsw,0,1,0,1,0
3662,"My 1st #Billboard article: Apple, Spotify, Pandora: Tech Invades Austin @mention SXSWi 2011 {link} #SxSW",0,0,1,0,0
3663,Marissa Miller of Google makes shout out to the  Khan Academy and the great things they're doing for education. #fmsignal #sxsw (cc @mention,1,0,0,0,1
3664,Just in time @mention wrote an @mention article about us dubbing Filmaster &quot;foursquare for cinemaphiles&quot; {link}  #SXSW,0,0,1,0,0
3665,"Just in time for #SXSW in #ATX, #Apple to open a pop-up store, @mention debuts cool #Amex partnership.  #SXSW doesn't even start till Fri",1,0,0,1,0
3666,"Just in time for #SXSW, @mention has it's own NFC enabled google places door sticker!  {link}",0,0,1,0,0
3667,"Juts in time for #SXSW =&gt; Group-Texting War Heats Up: Fast Society Launches New Android App, Updates iPhone App {link}",1,0,0,0,1
3668,"Just In Time For SXSW, Foursquare Ups The Game And Adds Recommendations {link} #FriendsOffer #iPhone #SXSW #TheGame",0,0,1,0,0
3669,Just in time: @mention launch Unofficial #SXSW Insider's Guide for iPhone. Nice. {link} #bynd,1,0,0,1,0
3670,Want to win a ticket (1) to the #SXSW party? Rules are simple! {link} | Android Unite - Android News To The Masses #Android,0,0,1,0,0
3671,Help me win an iPad 2 - click like on the following picture from the @mention party @mention {link} - thanks #sxsw,0,0,1,0,0
3672,"standing in back of rm, iPhone plugged in, laptop won't connect but ready for if everything's so great why's no one happy #gsdm #SXSW",0,0,1,0,0
3673,"{link} - in case you can't get your Google on, check out Star Wars Uncut. It's well worth your time. #sxsw",0,0,1,0,0
3674,"Stopping in for a quick iPhone charge
{link} #SXSW #Macallan",0,0,1,0,0
3675,Over 100 in line at Apple pop-up store; everyone waiting for iPads. First guy arrived at 6:30am (36 degrees then). Badges everywhere #sxsw,1,0,0,1,0
3676,Standing in line. For the 6th time. #ipad2 #apple #sxsw #popupstore,1,0,0,1,0
3677,Please join me on #FACEBOOK  Hear from my great guests --&gt; @mention @mention @mention     {link} &lt;---- HERE #SXSW,0,0,1,0,0
3678,Wandered in on Google Doodles presentation to see @mention presenting! Fun! #sxsw,1,0,0,0,1
3679,"Arriving in the US on Wednesday for #sxsw, will be looking for a MicroSIM for using data in my iPhone - anyone know what my options are?",0,0,1,0,0
3680,Poor Austin. RT @mention iPad 2 launch coincides with Fri afternoon of #SXSW. Apple store employees in Austin may begin weeping now.,0,0,1,0,0
3681,How To ÛÏWinÛ SXSW: Hint ÛÒ ItÛªs The Same Answer Every Year {link} #BillMurray #HowTo #iPhone #SXSW #TakingBack,0,0,1,0,0
3682,Cameron Sinclair @mention Spearheads Japan Disaster Relief From #SXSW Via Twitter &amp; iPhone {link},0,0,1,0,0
3683,Cameron Sinclair rallies #jpquake relief effort via Twitter &amp; iPhone from #SXSW. Details in our #sxswi stream: {link},0,0,1,0,0
3684,Cameron Sinclair Spearheads #Japan Disaster Relief From #SXSW Via #Twitter &amp; #iPhone {link} #socialmedia #philanthropy,0,0,1,0,0
3685,Cameron Sinclair Spearheads Japan Disaster Relief From #SXSW Via Twitter &amp; iPhone  {link} #sxsw4jp #archforhumanity,0,0,1,0,0
3686,a #sxsw find... love @mention #sxswi {link} #iTunes,0,0,1,0,0
3687,"Longest line at #sxsw? The Apple Store, of course.  {link}",0,0,1,0,0
3688,Wait in line at #SXSW apple store for iPad 2,1,0,0,1,0
3689,#120 in line at temp 5000 sq. ft #Apple store for new #iPAD in Austin #SXSW,0,0,1,0,0
3690,Still a line at the #SXSW iPad 2 factory {link},0,0,1,0,0
3691,Omg the line for the ipad2 at austins apple store is LONG. Alot of #sxsw badges {link},0,0,1,0,0
3692,#SXSW a line of about 100 outside Apple pop- up store at Sixth &amp; Congress,0,0,1,0,0
3693,Why you line people be so dull? Get off your iphone and talk to the person next to you #sxsw,0,0,1,0,0
3694,And the line starts for the @mention pop up store at #SXSW #ipad @mention  {link},0,0,1,0,0
3695,Mad mad lines still at the #SXSW Apple pop up store here in Austin #ipad2,0,1,0,1,0
3696,3 block lineup for iPad 2 #sxsw,0,0,1,0,0
3697,"The geek influence hit new highs yesterday, when Apple opened a pop-up store at #SXSW for the sale of the iPad 2. {link}",1,0,0,0,0
3698,I'm watching &quot;Designing iPad Interfaces - New Navigation Schemas&quot; at #SXSW. #UXDes,0,0,1,0,0
3699,Foodspotting #iPhone App a success at #SxSW.  Finding food you crave for. {link},1,0,0,1,0
3700,"Spearheading #Japan Disaster Relief From #SXSW Via #Twitter &amp; #iPhone (#socialgood #philanthropy)
{link}",0,0,1,0,0
3701,"good morning #sxsw, I am in the corner of a starbucks smearing banana all over an iphone like a retarded ape. and how was your evening?",0,0,1,0,0
3702,transferring a bunch of music to the new iphone for #sxsw,0,0,1,0,0
3703,CNN is doing a Demo of their TV Everywhere iPhone App with HTML5 Adaptive Bitrate Streaming #SXSW,0,0,1,0,0
3704,I'm spotting a lot of #iPad 2's in the wild here at #SXSW. They only started selling them at 5pm yesterday...,0,0,1,0,0
3705,Afraid being at #SXSW would make you miss out on buying the new iPad? No worries - Apple is opening a pop up shop there {link},0,0,1,0,0
3706,"This morning at #SXSW: the resurgence of print design, iPad design for boomers, &amp; the NYT on grid layouts. Also, gatorade. #vom",0,0,1,0,0
3707,"Line forming at popup Apple Store, no sign of Apple yet. #sxsw {link}",0,0,1,0,0
3708,"WeÛªre giving away 5 dual compatible juice pack airs for iphone 4 NOW! First come, first serve in front of Hall 3 #winning #SXSW",0,0,1,0,0
3709,"We're giving away a shiny iPad 2 at SXSW Quotables, simply sign up to be entered automatically! &gt;&gt; {link}  #ipad2 #sxsw",1,0,0,0,0
3710,"Good morning everybody
 The #iPad 2 Takes Over #SXSW [VIDEO]: {link} via Mashable
#apple",1,0,0,1,0
3711,ÛÏline moving fast! Rt @mention have seen two impressive lines since I'm at #SXSW  the one at the Apple Store &amp; @mention party now,0,0,1,0,0
3712,Volunteering for #sxsw has been a lot more boring than expected. My thumbs are already getting tired from such extreme #iPhone usage,1,0,0,0,0
3713,"After typing for 4 days on the iPad, fingers feel seriously weird on a real keyboard. #sxsw #uselessobservations",0,0,1,0,0
3714,Line waiting for new Apple store to open. It will be open for a few days for iPad2 sales only during #SXSW. null,0,0,1,0,0
3715,Good morning from #SXSW. Who is standing in line for the iPad 2 today? I still have my iPad 1 for sale. 64GB WiFi only $450. #fb,0,0,1,0,0
3716,"nice! having fun? RT @mention At #SXSW with a thirsty gadget? Using @mention Charge Anywhere for my iPhone, happy to share some juice.",0,0,1,0,0
3717,Google going in Circles about SNS RT @mention We're not launching any products at #SXSW but we're doing plenty else {link},0,0,1,0,0
3718,"At Designing IPad Interfaces - New Navigation Schemas at SXSW.
{link} #SXSW #UXDes",0,0,1,0,0
3719,Mayer making it clear that Google are going straight after foursquare &amp; gowalla with Google Hotpot. #sxsw,0,0,1,0,0
3720,"Bored during keynote #sxsw, but have an iPad  {link}",1,0,0,1,0
3721,I'm debuting my new iPhone &amp; Droid app at #sxsw next year. It makes your phone waterproof &amp; will light your cigarettes for you.,1,0,0,1,0
3722,#sxsw adding my schedule into the android sxsw go app.  Handy.,1,0,0,0,1
3723,"What's going on at #sxsw today? Share photos, video with iReport: {link} or through CNN iPhone app!",0,0,1,0,0
3724,Google using Starry Night to demo their streetview-like art project. It's like they're inside my brain. #sxsw,1,0,0,0,1
3725,I'm thinking that I may actually have to take my laptop to #sxsw. The iPad alone may not be enough on this trip.,0,1,0,1,0
3726,It's amazing that the Apple Pop-Up Austin Store was executed so quickly. 1 week {link} via @mention #SXSW,1,0,0,1,0
3727,Been reading the coverage of Apple's pop-up shop at #SXSW. My takeaway? No one can figure out/agree how to punctuate pop-up shop.,0,0,1,0,0
3728,I'm sporting the new @mention 3 for iOS/iPhone - get it &amp; install it just in time for what ever it is your doing. #4sq #SXSW,1,0,0,1,0
3729,Who is going to be first to sport a new #iPad2 at #SXSW? Apple opened a pop up store right by the convention.,0,0,1,0,0
3730,"Team heading to Big Boi show, thanks to @mention crew.  RT and find the owl for free tattoo {link} #sxsw",0,0,1,0,0
3731,Stop killing trees! RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW {link},0,0,1,0,0
3732,Cops playing w/ iPad 2 at closed Apple store Austin Congress st. #sxsw {link},0,0,1,0,0
3733,Been playing w/ the Windows7 phone here at #SXSW.The animation is better than an iphone&amp; it does look very interesting!,0,1,0,0,0
3734,"Good morning, #SXSW. What r u talking abt on Twitter now according to @mention @mention ipad design, geogames and design headaches",0,0,1,0,0
3735,Come to Singapore Roar's Party. The 512 at 6th Street. {link} #sgroars #sxswi #sxsw,0,0,1,0,0
3736,Come to Singapore Roar's Party. The 512 at 6th Street. {link} #sgroars #sxswi #sxsw #sgrocks @mention,0,0,1,0,0
3737,"OK, I definitely need an iPad 2 #SXSW #gadgetenvy",1,0,0,1,0
3738,"Tried to initiate carpooling in ridonkulous taxi line, geeks all silent. I bet everyone would do it if there was an iPhone app for it. #sxsw",0,0,1,0,0
3739,{link} think I can get my boss to buy our new ipads this weekend? #sxsw,0,0,1,0,0
3740,"Wow, I think I'm the only person at #SXSW that didn't go buy the new iPad yesterday. The new one is THIN!",1,0,0,1,0
3741,Do you think it will be sucessful? @mention Google Possibly Launching New Social Network. #SXSW {link} ...,0,0,1,0,0
3742,"I Added Linkedin =) -  HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",0,0,1,0,0
3743,"&quot;brains are to zombies what content is to google, they can't get enough&quot; #sxsw #contentrules",1,0,0,0,1
3744,GroupMe Wins Best Group Messaging App at SXSWi {link} #FastSociety #iPhone #iPhone4 #SXSW #TexasEvery,1,0,0,1,0
3745,"#sxsw begins w/an ADD panel: hyperactivity &amp; distraction-I've used my iPad, iPhone, and BB multiple times in the last 5min #workinprogress",0,0,1,0,0
3746,{link} Coinsidence? Sounds like a good strategy to me. Wish I could go to #SXSW,1,0,0,0,0
3747,"@mention Instagram, but it's iPhone only at the moment mister &quot;Has to be cool and different and get an EVO&quot; that SUCKS. #sxsw",0,1,0,1,0
3748,A good point! RT @mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology because they don't go to conferences&quot;,1,0,0,1,0
3749,Fun with interactive maps at the @mention and Google party: {link} #sxsw,1,0,0,0,1
3750,LOL very interesting! ÛÏ@mention ÛÏ@mention @mention next platform for Flipboard is the iPhone Team started working on it #SXSWÛ,1,0,0,1,0
3751,"Hmm iPad Interface talk, UX Research? hmm I like the sound of The Politics Behind HTML5! #sxsw",1,0,0,1,0
3752,@mention interviewed by @mention about #SXSW so far... Cat: totally agree with ur comms re #Apple brand - LOVE - no other word for it!,1,0,0,1,0
3753,Just ran into @mention and apparently @mention didn't tell him there's a Bizzy android app :) remedied #sxsw cc: @mention,1,0,0,0,1
3754,Settling into first #SXSW session: #battledecks which I missed last year. This would be perfect time for #hollergram iPad app!,1,0,0,1,0
3755,Does the intro of iPhone on Verizon change the drama of #SXSW mobile service? Somebody needs to capture the stats. #checkinfrenzy #scaletest,0,0,1,0,0
3756,via @mention - #Apple set to open temp store in downtown #Austin during #SXSW - {link}  #iPad2,0,0,1,0,0
3757,"hey @mention , i've got another gem for you --&gt; free @mention sxsw {link} #SXSW",0,0,1,0,0
3758,The @mention / @mention party was without a doubt the best party I've ever been to in #SXSW. Well done!,0,0,1,0,0
3759,"The @mention &quot;Future&quot; of Contextual Discovery is a nice way of articulating the intersection of social, mobile and search. #SXSW",0,0,1,0,0
3760,Presentation #touchingstories (Zinio) online: {link} #sxsw,0,0,1,0,0
3761,+1 ÛÏ@mention +1 RT @mention Petricone says Google TV is just a browser. I don't think that's correct. #SXSWÛ,0,0,0,0,0
3762,MT ÛÏ@mention Agencies push Google in directions they never would have gone says Creative Lab Strategy Director @mention #SXSWÛ,1,0,0,0,0
3763,our @mention AMI sampler is live on #iTunes! Just in time for #CMW and #SXSW. Check it here {link} #musicindustry #USA,0,0,1,0,0
3764,Hey @mention ask Dennis why no iPad app?  #SXSW #checkins,0,0,1,0,0
3765,the @mention booth is up and ready for the #sxsw tradeshow tmr! Off to the Android party...,1,0,0,0,1
3766,Hey @mention cool iPhone cases! #zazzlesxsw #Sxsw #sxswi #fastcompanygrill  {link},1,0,0,1,0
3767,Hey @mention do you have an iPhone? We'd love to turn your art into a iPhone case. Let us know! #zazzlesxsw #sxsw,1,0,0,1,0
3768,New @mention for iPhone+Android.. No more service fees! Booyah #SXSW #GitChoCocktailOn,1,0,0,0,1
3769,iPad session full. Loved the energy with the formation of the Hyatt hall way overflow session #rebelTV #SXSW,1,0,0,1,0
3770,RT ÛÏ@mention Going to / at #SXSW? Check-in w/friends while youÛªre in #Austin w/these location-based apps! {link} #lbs,0,0,1,0,0
3771,"RT ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",0,0,1,0,0
3772,"via @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",0,0,1,0,0
3773,Hey @mention got invited to a new group at #SXSW and your Android app keeps crashing when I try to join! WTF? #sxswfail,0,1,0,0,1
3774,hey @mention great SF coffee at {link} and {link} (nice to meet you at #sxsw),0,0,1,0,0
3775,hey @mention heard you're at #sxsw. Come by to the @mention grille and make your comic into a iPhone case? What do you say? :],0,0,1,0,0
3776,"RT ÛÏ@mention Hoot!! *New Blog Post:* #HootSuite Mobile for #SXSW ~ Updates for iPhone, #BlackBerry &amp; #Android - {link}",0,0,1,0,0
3777,Hey @mention if you were to design any image onto an iPhone case...what would it be? We might have a surprise for you at #sxsw ;],0,0,1,0,0
3778,The @mention iPhone app is unreal. Just clicked on the location of #LeanStartup &amp; had a person there tell me there are still seats. #sxsw,1,0,0,1,0
3779,"FYI @mention is working on an iPhone app, looking to release it this summer, hopefully. #SXSW #flipboard",1,0,0,0,0
3780,did @mention just effectively kill their 3rd party developer base? {link} #sxsw #ismparty,0,0,1,0,0
3781,RT: @mention Now online: First iPad 2 in the Wild at #SXSW {link},1,0,0,1,0
3782,Monetization of @mention - access to the fire hose of all tweets. Individual business deals - google yahoo microsoft #smaroi #SXSW #donline,0,0,1,0,0
3783,"Last session of #sxsw for me - HTML5 with reps from google, ms, opera and mozilla.",0,0,1,0,0
3784,"And @mention opens with some tech talk on the Apple store and whore PCs. right crowd, they dig! -carrie #sxsw",0,0,1,0,0
3785,Cc: @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW  {link},0,0,1,0,0
3786,RT: @mention RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,0,0,1,0,0
3787,RT: @mention RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011 (via @mention,0,0,1,0,0
3788,Tuh @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by {link},0,0,1,0,0
3789,VIP @mention the apple store! #sxsw #nerdheaven,1,0,0,1,0
3790,RT ÛÏ@mention The only news at SXSWi was Apple's temporary iPad store? #sxsw #wth?Û YES. Think of it as the ultimate offsite trade show &quot;booth.&quot;,0,0,1,0,0
3791,Registration to Android market has been approved! #lmndst #sxsw #startupbus,1,0,0,0,0
3792,"Last session today. Left Brain Search = Google. Right Brain Search = X 
#SXSW #BetterSearch",0,0,1,0,0
3793,hey @mention twitter needs a way for us in disaster areas to filter out things like #sxsw and #ipad too because right now we really don't care,0,1,0,1,0
3794,Hey @mention we're at the @mention grill too!! Why don't you come by? You can create a customizable iPhone cases for a tweet! #sxsw,1,0,0,0,0
3795,"Hey @mention why not roll a tractor trailer or 2, full of iPads into #SXSW, I bet you would sell the entire inventory out! #justsaying",1,0,0,1,0
3796,"RT: @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",0,0,1,0,0
3797,"RT: @mention Woman on plane next to me has a Nook, Blackberry Curve, Android and iPad in her purse. #sxsw!",0,0,1,0,0
3798,Hey @mention youÛªre a Lakers fan and you're at #sxsw. What do you think about a Lakers iPhone case? #zazzlesxsw,0,0,1,0,0
3799,Hey @mention your app won't download from the Android app market. Just a heads up #SXSW,0,1,0,0,1
3800,Good session! RT @mention 2 years of time saved every day by people qho use google maps &quot;route around&quot; feature #sxsw,1,0,0,0,1
3801,"Use question/answer, ask/receive kind of model in iPad app design. Give and take. Entice them to ask more. @mention #tapworthy #sxsw",0,0,1,0,0
3802,Best sessions I've seen so far at #SXSW have been this morning. Music of Ixd and Designing iPad Interfaces #winning,1,0,0,0,0
3803,Domo for iOS and Android just got released! @mention #domo #tonchidot #boom #sxsw,1,0,0,0,1
3804,"Getting hip to new Android apps in preparation for #Hangover3, also known as #SXSW. @mention @mention and @mention apps rock my socks :)",1,0,0,0,1
3805,"Packing #iPad &amp; #Android phone 2 fly from UK 2 Austin, TX for #sxsw Especially interested in the health track #sxswi #sxswh #hcsm #hcsmeu",0,0,1,0,0
3806,@mention iPad #apple #fanboy line at #sxsw on 6th &amp; Congress drinking @mention wearing @mention &amp; @mention #corporatewhore #dmad #what,0,0,1,0,0
3807,ZOMG its iPad 2 :p RT @mention Look everyone! Zomg @mention got an iPad 2 on the first day! #sxsw {link},1,0,0,1,0
3808,win free iPad 2 from webdoc.com #sxsw RT,0,0,1,0,0
3809,Win free IPad 2 from webdoc.com #sxsw RT,0,0,1,0,0
3810,Win free ipad 2 from webdoc.com #sxsw RT,0,0,1,0,0
3811,Win free iPad 2 from webdoc.com #sxsw RT,0,0,1,0,0
3812,Win free ipad 2 from webdoc.com #sxsw RT,1,0,0,1,0
3813,Win free iPad 2 from webdoc.com #sxsw RT,1,0,0,1,0
3814,"Git yer #iPad 2 here! Before It Even Begins, Apple WinsåÊ#SXSW {link} via @mention",1,0,0,1,0
3815,Line for iPad 2 is longer today than yesterday. #SXSW #fb,0,0,1,0,0
3816,Guy with iPad 2 taking photos of @mention slides. Awkward! #sxsw,0,1,0,1,0
3817,I heart #iPad 2. {link} #SXSW,1,0,0,1,0
3818,"@mention iPad app getting panned for design trumping content, and rightfully so. #SXSW",0,1,0,1,0
3819,"I won an iPad at #SXSW! Nah I'm lying, I bought this shit myself :( {link}",0,0,1,0,0
3820,Left the ipad back at the hotel...only one here on a blackberry #bigmistake #SXSW,0,0,1,0,0
3821,Using an IPad for a set list #SXSW band,1,0,0,1,0
3822,Using an IPad for a set list! #SXSW band,1,0,0,1,0
3823,"Who said IPAD photos? Apple Store, #SXSW @mention @mention @mention @mention}",0,0,1,0,0
3824,Apple's #iPad pop-up shop at #SXSW {link},0,0,1,0,0
3825,Who said iPad? at Apple Store #SXSW photos by  @mention @mention @mention @mention @sheltongreen @EricSchu_Ras  {link},0,0,1,0,0
3826,"What? no iPad? RT @mention Decision not 2 lug laptop 2 #Sxsw I feel like I'm missing my right arm. Or left arm, since I'm a southpaw",1,0,0,1,0
3827,Line for ipad2 at temporary Apple store @mention 6th &amp; congress #sxsw {link},0,0,1,0,0
3828,How many iPad2's do you think Apple could sell to sxsw attendees if they set up a pop-up store at the convention center? #sxsw,1,0,0,0,0
