,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product,google_product
2520,Geen Google Circles vandaag! RT @mention We're not launching any products at #SXSW but we're doing plenty else.,0,0,1,0,0
2521,Will Google Circles take on Facebook?  {link} #circles #sxsw,0,0,1,0,0
2522,Will Google Circles take on Facebook. {link} #circles #sxsw,0,0,1,0,0
2523,LOL. #Apple erects temporary Apple Store in #Austin for #SXSW to sell #iPad 2. {link},0,0,0,0,0
2524,Any #Google fans in town for #SXSW? Stop by the Austin GTUG meeting Wednesday the 7th at 7:00pm. map link: {link},0,0,1,0,0
2525,Next battle for banks are mobile phone operators and Google &amp; Apple. #bankinnovation #sxsw,0,0,1,0,0
2526,More #apple iPads per capital at #sxsw then anywhere else in the world except for Foxconn,0,0,1,0,0
2527,Will Google launch a new social network called 'Circles' at South by Southwest today?  {link}  #SXSW #Circles #Google,0,0,1,0,0
2528,Line a mile long outside. Lucky to get in just to sit on the floor -Your Mom Has An iPad. I miss the old days at #sxsw before 40% + growth!,0,0,0,0,0
2529,&quot;Apple opening a temporary store in Austin for SXSW and the iPad 2 launch:&quot; {link} #SXSW,0,0,1,0,0
2530,"#SXSW Apple Pop Up Store still has iPads in stock, we are waiting on line {link} via @mention #apple #ipad2Û",0,0,1,0,0
2531,Will Google preview a major new social service called Google Circles today at #SXSW {link},0,0,1,0,0
2532,Will Google reveal a new social network called Circles?  {link} #Google #Facebook #SXSW,0,0,1,0,0
2533,Will Google reveal a new social network called Circles? #Google #Facebook #Twitter #SXSW {link},0,0,1,0,0
2534,will Google reveal a new social network called Circles? #Google #Facebook #Twitter #SXSW {link} (via @mention,0,0,1,0,0
2535,Will Google reveal a new social network called Circles? #Google #Facebook #Twitter #SXSW {link} via @mention,0,0,1,0,0
2536,"#tech Apple saves #SXSW, set to open pop-up store {link}",0,0,1,0,0
2537,Popup Apple Store crew has been giving out water to the people in line but they are in street clothes. No Apple logos anywhere yet. #SXSW,0,0,1,0,0
2538,Make people think they've arrived @mention wrong website. Make them go to Google to search for your site again #killcommunity  via @mention #sxsw,0,0,1,0,0
2539,From #Apple to #Naomi Campbell: pop-up stores are all the rage: {link} #sxsw,0,0,1,0,0
2540,From #Apple to Naomi Campbell: pop-up stores are all the rage: {link} #sxsw: From #Apple to Naomi Ca... {link},0,0,1,0,0
2541,"Will Google TV v 2 be too late, overrun by XBox, PS3, Wii, Netflix and the like; all ready now? #SXSW Barry Diller QA",0,0,1,0,0
2542,When Google were talking about &quot;topicality and reputation&quot; in search ranking I'm sure I saw Bing writing down notes... #qagb #sxsw,0,0,1,0,0
2543,SXSW people: There is no Hacky Sack app on the iPAD - so stop asking.  #SXSW,0,0,1,0,0
2544,Rumours cleared &gt;&gt; RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us {link},0,0,1,0,0
2545,"At #SxSW Leo Laporte pledges a fan's wife 1 &quot;GB Wifi White iPad&quot;. How about!? And, no, Leo was not drunk.",0,0,1,0,0
2546,Barry Diller interview at #SXSW was pretty high level. Does not understand the Daily on iPad. All company valuations are high.,0,0,0,0,0
2547,"Barry Diller Talks Daily Beast/Newsweek, The Daily, and the #iPad at #SXSW {link} #seo #sem #thedaily #barrydiller #topnews",0,0,1,0,0
2548,Barry Diller: Newsbeast Merger Might Not Work: Barry Diller... {link} #News #Barry_Diller #iac #Newsweek #sxsw #Cyber #iPhone,0,0,1,0,0
2549,Barry Diller: will not do an iPad-only newspaper app. &quot;iPad will be superseded.&quot; #SXSW,0,0,1,0,0
2550,Every outlet in this bar has an iPhone charger in it. #sxsw (@mention The Driskill Hotel Bar w/ 16 others) [pic]: {link},0,0,1,0,0
2551,@mention Let me know if you don't get an Apple TV from #sxsw. I have a colleague who'll fly to Vegas for a short trip in a few days.,0,0,1,0,0
2552,"IPad, tablet, etc are aiding in greater adoption of mobile devices because screen size is larger #mobilefarm #SXSW",0,0,1,0,0
2553,Austin police hard at work guarding the Apple store. #sxsw {link},0,0,1,0,0
2554,Partying like it's 1986 (last time privacy law updated) with Google and the ACLU #sxsw (@mention Maggie Mae's) [pic]: {link},1,0,0,0,0
2555,&lt;Nice lil sizzle reel&gt; #SXSW: By the numbers (VIDEO) {link} #music #socialmedia,0,0,1,0,0
2556,10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw {link},0,0,1,0,0
2557,The long line at the Ginger Man's bathroom just saved me $829. The #SXSW pop-up Apple store closed right at midnight (as I walked up).,0,0,1,0,0
2558,"141st in line for #ipad2 at #SXSW (@mention Apple Store, SXSW w/ 38 others) {link}",0,0,1,0,0
2559,Mad long line for Google party at Maggie Mae's. Hope it's worth it.. but with 80s theme I am very optimistic #sxsw,1,0,0,0,0
2560,"First in line this morning at the Apple pop-up store in Austin, @mention caught the @mention this morning {link} #sxsw",0,0,1,0,0
2561,Apple declines to be at the html5 browser wars IV panel #SXSW,0,0,1,0,0
2562,Still feeling pukey and jet blue terminal was smelling like farts. Managed to buy apple slices for $5 too. #notwinning #sxsw,0,0,1,0,0
2563,Apple selling the new Terp2it album? RT @mention Now more than 200 lined up for #SXSW Apple pop up store,0,0,1,0,0
2564,@mention link to google story doesn't work. ??  thx! #SXSW,0,0,1,0,0
2565,@mention link? or I have to google it huh?  see u in austin for #SXSW? let me buy you a drink if you'll be there!,0,0,1,0,0
2566,about to listen to a talk from @mention Marissa Mayer at #sxsw,0,0,1,0,0
2567,Going to listen to former @mention coworker speak about his &quot;trip&quot; to Mars with NASA then iPad time! #sxsw,0,0,1,0,0
2568,Staying Alive: Can Indie iPhone Game Development Survive?  #sxsw (@mention ACC - Room 12AB w/ 22 others) {link},0,0,1,0,0
2569,watching live. Not the tsunami. Apple iPad line at Austin #sxsw. Mostly @mention oh and that sexy @mention,0,0,1,0,0
2570,Austin folks: Any stores that carry Apple accessories (keyboard/mouse) near Alamo Lake Creek? Mine didn't make the trip #sxsw,0,0,1,0,0
2571,calling all android &amp; iphone app devs you need to follow @mention NOW &amp; find him at #sxsw screenburn for cool swag,0,0,1,0,0
2572,"I just fell asleep for 2 hours with my eyes open, staring into the #SXSW stream on my iPad 2. {link}",0,0,1,0,0
2573,Google Will Connect the Digital &amp; Physical Worlds Through Mobile -{link} #sxsw,0,0,1,0,0
2574,Google Will Connect the Digital &amp; Physical Worlds Through Mobile {link} #sxsw #mobile #mcommerce,0,0,1,0,0
2575,Google will launch a new Social Network called #CIRCLES {link} Focused on increased privacy &amp; relevance....announced at #SXSW,0,0,1,0,0
2576,Google will launch major new social network called Circles. #SXSW,0,0,1,0,0
2577,Google soll noch heute Social Network #Google #Circles starten. {link} #SXSW (via @mention @mention,0,0,1,0,0
2578,"Google will preview major new social service, Circles, at #sxsw today, says @mention {link}  (ht @mention",0,0,1,0,0
2579,Hearing all sorts of conflicting reports about Google launching Circles/GoogleMe/+1 at #SXSW. Any real word in Austin? {link},0,0,1,0,0
2580,"Morning all, so will we be hearing about Google Circles Today? {link} #sxsw",0,0,1,0,0
2581,App is called 'your hands' #sxsw RT @mention Need an app to turn my iPhone into a wifi mouse for my iPad. Exist?,0,0,1,0,0
2582,"Hello, Holler Gram! Get to know @mention new iPad app {link} #hollergram #sxsw",0,0,1,0,0
2583,{link} Killer shot I got last night of @mention at the #nokiaconnects concert for #SXSW,0,0,1,0,0
2584,Barton Hollow is a free song download &amp; featured album on @mention @mention 2011 Featured Mix! {link} #iTunes #sxsw,0,0,1,0,0
2585,I feel silly but cannot figure out how to update the #sxsw mobile app on android. It doesn't seem to have &quot;options&quot; (bottom left button)?,0,1,0,0,0
2586,"Tim O'Reilly his Web 2.0 definition - companies that survived built value from consumer-generated data. eBay, Amazon, Google. #sxsw",0,0,1,0,0
2587,"Data overload? EVERY month: 45bil pieces of #Facebook content, 3bil tweets &amp; 11bil #Google searches. #SXSW",0,0,1,0,0
2588,Just downloaded an ipad app for countering jetlag in Austin. #sxsw,1,0,0,0,0
2589,"Woman in lobby: &quot;there's a website called, like, stupid iPhone speller, and it's ppl taking pics of funny autocorrected words.&quot; #sxsw",0,0,1,0,0
2590,Guy Gets Logo Tattoo For iPad {link} at #sxsw #austin,0,0,1,0,0
2591,@mention look! RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW ... {link},1,0,0,0,0
2592,Awesome. Lost colleague. Left iphone in car. #fail #sxsw,0,0,1,0,0
2593,@mention lost its way by caring too much about its business.  - tim o'reilly #SXSW,0,0,1,0,0
2594,Apple employees just showed up in force to the #SXSW PopUp Apple Store. #iPad2,1,0,0,0,0
2595,#SxSW #HELP Request: Where's the downtown Austin Apple Store? I've walked past it but now can't find it &amp; doesn't show in a map search. #Thx,0,0,1,0,0
2596,Whrrl girls handing out chances to win 2 Audi cars! Come find us! #SXSW (@mention Apple Store SXSW) {link},0,0,1,0,0
2597,Apple built a pop up store in 3 days for #SXSW. Open 24/7 only selling iPad 2's,0,0,1,0,0
2598,Apple built an experience ecosystem with the iPod. The MP3 player is just an app.  #critthink #sxsw,0,0,1,0,0
2599,"RT #LOVE&lt;=&gt; Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW? Please let me know.: Hey...",0,0,1,0,0
2600,4 Most Valuable Apple iPad Apps; Top Critical Tasks Managed | uber.la &lt; all ipad all day #sxsw {link},0,0,1,0,0
2601,@mention Luckily @mention has a pop up store at #SXSW!,1,0,0,0,0
2602,It was only a matter of time -Googleto launch a social network May called Google Circles? {link} via @mention #sxsw,0,0,1,0,0
2603,"You finally get everyone to buy in to Facebook and then Google introduces Circle. No fair. Stop with all the innovation, people #sxsw",0,1,0,0,0
2604,"DELICIOUSLY IRONIC GOOGLE PRIVACY PARTY MADE WHOLE BY &quot;BANKING CARTEL, MILITARY-SCIENTIFIC DICTATORSHIP TAKEOVER&quot; CAB RANT! #SXSW",0,0,1,0,0
2605,Desperately need a charging station! Any spots out there for a dying iPhone? #SXSW,0,0,1,0,0
2606,"Do I really need to get vaccines before #sxsw? iPhone-onset prostate cancer, chortler's cough, mustachepox. Are these real things?",0,0,1,0,0
2607,"Tim OReilly: Saying that the value what made Web 2.0 is large databases of user contribution. Google, Craigs List, Amazon...#sxsw.",0,0,1,0,0
2608,#sxsw #crm #scrm Join me @mention SXSW next Sunday 3/13 at noon at Hilton Austin 4 coffee &amp; chat. Old ACT! users &amp; now can show VIPorbit 4 iPhone,0,0,1,0,0
2609,Funny poem at 'your mom has a ipad' session. #SXSW,0,0,1,0,0
2610,Scepticism expressed about iPad newspapers at #SXSW {link},0,0,1,0,0
2611,Well.. I'm first in line. 10.5 hours to go.  #iPad #Apple #SXSW #sleepy,0,0,1,0,0
2612,My kingdom for a way to filter Tweets that include the words &quot;I just unlocked&quot; on the Twitter iPhone app during #sxsw.,0,0,1,0,0
2613,Atomic Tom rocked at the CNN Grill Party. They're from Brooklyn. Google them. Also: the food and drinks are fantastic. #sxsw #sxswi,0,0,1,0,0
2614,video from the popup Apple store: {link} #sxsw #sxswi,0,0,1,0,0
2615,"Video: Tim Wu explains to me #netneutrality, information empires and himself: {link} thanks @mention @mention #sxsw",0,0,1,0,0
2616,Photo: I made it to Austin. I made it to #SXSW. I made it into some party hosted by Google and the ACLU or... {link},0,0,1,0,0
2617,"@mention Making new fans and friends, I hope? RT @mention Hanging at six lounge rooftop for google/blogger party - gr8 dj #sxsw",0,0,1,0,0
2618,At Gingerman. There's a gent in a kilt playing with an iPad. #NNNNEEERRRRDDDDSSS #sxsw,0,0,1,0,0
2619,"First of many at #sxsw. &quot;@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw&quot;",0,0,1,0,0
2620,"I got so many cool things from #sxsw.. headsets, usb drives, iphone chargers galore, earphones... must have 1k in products! #rad",1,0,0,0,0
2621,"Google's Marissa Mayer demo'ing &quot;contextual discovery&quot; - using where you are, your history, time of search to refine results. #sxsw",0,0,1,0,0
2622,Google's Marissa Mayer extolling coolness of Google Mobile Maps v 5.2 &quot;Mobile surpassed desktop usage 4 1st time this year.&quot; #sxsw #sxswi,0,0,1,0,0
2623,Google's Marissa Mayer is presenting about location. The nerds (read: me) swoon. #SXSW,0,0,1,0,0
2624,"Google's Marissa Mayer on mobile, contextual discovery and &quot;the power of here.&quot; #sxsw {link}",0,0,1,0,0
2625,"Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW",0,0,1,0,0
2626,"Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW #SXSWi",1,0,0,0,0
2627,"Google's Marissa Mayer on the location-based 'fast, fun and future' {link} #SXSW #SXSWi {link}",0,0,1,0,0
2628,Google's Marissa Mayer rechristening augmented reality as &quot;contextual discovery.&quot; Definitely less Phillip K Dickish. #SXSW ^@mention,0,0,1,0,0
2629,Google's Marissa Mayer Says Location Is Everything   {link} via @mention #SXSW,0,0,1,0,0
2630,Google's Marissa Mayer: &quot;The mobile phone is a cursor that connects the physical and digital worlds.&quot; #sxsw {link},0,0,1,0,0
2631,Google's Marissa Meyers: &quot;Some of our products should just be features.&quot; Me: Agree #SXSW,0,0,1,0,0
2632,"Great summary from #SXSW Marissa Mayer talks of Layar, Hotpot, Maps and more {link}",0,0,1,0,0
2633,Google's Matt Cuts drops a convoluted analogy about &quot;America's Funniest Home Videos&quot; to explain high-volumes Web-page automation. #sxsw,0,0,1,0,0
2634,"@mention Mayer's great theme during Q &amp; A: Simplicity, something all businesses should always keep in mind when developing. #sxsw",0,0,1,0,0
2635,Look for me at sxsw. I'm the bearded guy in plaid on an iPhone.  #sxsw  #nfusion,0,0,1,0,0
2636,The Go Game Launches Do-It-Yourself iPhone Scavenger Hunts {link} (via @mention @mention #LI #FB #SXSW,0,0,1,0,0
2637,"Hi, if came out here for #sxsw and in line at the temp apple store to buy an ipad2 for the fuck home. #douchebloggers",0,0,0,0,0
2638,Almost time to enter to win an iPad 2 at the #EMC booth in the #SXSW exhibit hall! @mention @mention,0,0,1,0,0
2639,Hey pick me up one too will ya? RT @mention Omg.. Still in line for the new iPad n dieing of hunger! #sxsw who else is in line?,0,0,1,0,0
2640,Bah! I somehow lost my little @mention iPad wipe- between sessions at #sxsw.,0,0,1,0,0
2641,Stop by @mention 's booth #206 at #SXSW to win an iPad2 ! {link},0,0,1,0,0
2642,Nuts.  ÛÏ@mention @mention (via @mention #sxsw ipad store sold out of everything except 64gig wifi only whiteÛ,0,0,0,0,0
2643,"Next up @mention #sxswi: Your Mom Had An #iPad, Designing For Boomers #SXSW #sxswi",0,0,1,0,0
2644,iPad DJ @mention about to rock #estyaustin #SXSW (@mention Venue 222 w/ 36 others) [pic]: {link},0,0,1,0,0
2645,Cool RT @mention Apple set to open popup shop in core of #SXSW action {link},0,0,1,0,0
2646,heh. RT @mention Apple opening temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},0,0,1,0,0
2647,Nice RT @mention Apple to open pop-up store at SXSW Festival {link} #SXSW #ipad #mac,1,0,0,0,0
2648,LUV! RT @mention Best thing I heard this wknd at #SXSW &quot;I gave my iPad 2 money to #Japan relief Don't need iPad 2&quot; (@mention @mention,0,0,1,0,0
2649,Talk by @mention beginning now. First met her in summer of '99 when she started at @mention Always enjoy seeing her speak. #sxsw,0,0,1,0,0
2650,If only @mention brought up the Google Whitelists again at #sxsw #qagb {link},0,0,1,0,0
2651,"Awesome @mention By my rough calculation, the beard to iPad ratio at SxSW is 1:1. #sxsw",0,0,1,0,0
2652,DANG RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW {link} (via @mention who gave us no credit! ),0,0,0,0,0
2653,True RT @mention From tablet/phone/laptop evidence at #SxSW they might as well call this country the United States of Apple. #sxswsa,0,0,1,0,0
2654,RT &gt; @mention Guy gets tattoo at SXSW so he could win a free iPad2 {link} #sxsw #tattoo #ipad #internet,0,0,1,0,0
2655,YES. RT @mention Haha the @mention drinking game: Drink every time Seth says Game Layer OR Google Ventures #sxsw cc @mention,0,0,1,0,0
2656,"Yup. RT @mention I woke up before my iPhone finished recharging. That means I got enough sleep last night, right? #sxsw",0,0,1,0,0
2657,"Hehe RTÛÏ@mention March 11. Austin, TX. Will people line up at the #SXSW registration or at the Apple Store? ^_^Û #mobile",0,0,1,0,0
2658,RT &gt; @mention msc_page: Guy gets tattoo at SXSW so he could win a free iPad2 {link} #sxsw #tattoo #ipadÛ_ {link},0,0,1,0,0
2659,iPad DJ @mention on the decks @mention for @mention KILLING!! #sxsw,0,0,1,0,0
2660,iPad DJ @mention on the decks @mention for @mention KILLING!! #sxsw /via @mentionm,0,0,1,0,0
2661,"Hmmm RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",0,0,1,0,0
2662,"joining @mention soon: 12:30pm, Hilton 615AB, at #sxsw: RT @mention Who is going to the Android Developers Meetup?",0,0,1,0,0
2663,ZOMG RT @mention Special Apple store at #sxsw just for ipad. Line is a block long. plixi.com/p/83323324 plixi.com/p/83323414,1,0,0,0,0
2664,"Good Q ÛÏ@mention To those that purchased iPad 2 at #SXSW, I see more ppl buying white one. Why? Nice frame for presentations? Reading?Û",0,0,1,0,0
2665,"Hearing @mention travels across US through social connections, people wandering around with iPad 2s and t-shirts with QR codes. #sxsw",0,0,1,0,0
2666,Hmm. RT @mention We interrupt your regularly scheduled  #sxsw geek programming with big news {link} #google #circles,0,0,1,0,0
2667,The line might have started off a bit slow but by 4:45PM it easily wrapped around ...  #ipad #sxsw #gadgets {link},0,0,1,0,0
2668,Watching Mike Tyson demo his new iPhone app. #sxsw,0,0,1,0,0
2669,"With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",0,0,1,0,0
2670,Ready to mingle with my fellow #sxsurrogates #sxsw #gsdm @mention GSD&amp;M + Google Present: THE INDUSTRY PARTY {link},0,0,1,0,0
2671,Spent 45 mins @mention the Foursquare lot charging the iPhone. Got it from 29% back up to 75% before getting in line for the Digg party. #SXSW,0,0,1,0,0
2672,"@mention mission round table #sxsw #sxbrits with twitter, google, dell, microsoft and icm",0,0,1,0,0
2673,I just commented: Where is the bus here at #SXSW? in the John Lennon Educational Tour Bus iPhone App {link},0,0,1,0,0
2674,seeing demo of Google Maps for Mobile 5 vector graphics #SXSW,0,0,1,0,0
2675,"Google's Mobile Future, and the Elusive 'Power of Here&quot; #SXSW Interactive @mention",0,0,1,0,0
2676,My #sxsw moment - walking while looking down at iPhone and nearly ran into @mention and @mention at the ACC.,0,0,1,0,0
2677,New from Moose Tracker - Google discusses the importance of location with mobile. {link} #SXSW,0,0,1,0,0
2678,The only more fitting than @mention having his birthday during #SXSW is if Apple released a new product today too. Happy Birthday!,0,0,1,0,0
2679,Indeed - more info @mention + #AppleATXdt RT @mention Witness the Spectacle of the Apple Popup Store [#SXSW] {link},0,0,1,0,0
2680,Hmmmm... more oppty to get an iPad 2 while at #SXSW? {link}  - stop tempting me!!!  :),0,0,1,0,0
2681,Google rumored to launch new Social service called Circles. You would think they would do that @mention #SXSW,0,0,1,0,0
2682,1 of the most important things needed when designing for the iPad: gesturing -the ability to talk with your hands. That and listening #sxsw,0,0,1,0,0
2683,I made a movie about the iPad 2 launch at #SXSW {link},0,0,1,0,0
2684,"Google &amp; BAVC launch Impact Dashboard at #SXSW - web app to collect, host and visualize data in real time: bavc.org/impact",1,0,0,0,0
2685,"Google &amp; Bing- Website Ranking, with Danny Sullivan, Duane Forrester and Matt Cutts {link} #vizthink #sxsw #ogilvynotes",0,0,1,0,0
2686,google &amp; facebook have an official death policies. But vast majority of digi companies don't #digitaldeath #sxsw,0,0,1,0,0
2687,"An iPad, mp3 recorder, flipcam, iPod, laptop ... yup, I'm going to #SXSW with team #MSUSXSW {link}",0,0,1,0,0
2688,"#bavcID Impact Dashboard code will be available at &quot;Google Code, Github, or other popular sites&quot; #sxsw",0,0,1,0,0
2689,Forget samplers. Download the unofficial #SXSW torrent: {link},0,0,1,0,0
2690,"Charity implications? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",0,0,1,0,0
2691,Do the Humpty hump!  Google ACLU Party like its 1986! #SXSW,0,0,0,0,0
2692,{link} Samsung Galaxy S II Appears At FCC And Team Android #SXSW Party {link} #android #followback,0,0,1,0,0
2693,65&quot; multi-touch Google maps at the #hotpot event at #sxsw. {link},0,0,1,0,0
2694,@mention multiple ipad 2's?? while at #sxsw? you crazy!,0,0,1,0,0
2695,&quot;Community is a place where the web is your friend and the app is not.&quot; {link} #sxsw #grauniad,0,0,1,0,0
2696,Just had my 1st 27&quot; LCD cinema display FaceTime to IPad 2 FaceTime with @mention ... #sxsw bar in my living room lol!,0,0,1,0,0
2697,Just saw my first iPad 2 user tooÛÓcan tell because he has the white one. #sxsw #apple #iminfanboycentral,0,0,1,0,0
2698,Just put my first sticker on my mac after signing up for the @mention iPhone beta at  #sxsw  {link},0,0,1,0,0
2699,Bringing my iPad in for surgery. Your prayers will be repaid in #SXSW Tweets. (@mention Apple Store w/ 4 others) {link},0,0,1,0,0
2700,Charging my iPhone and iPad. Also water and gummy bears!!! #sxsw #hhonorsrecharge (@mention Hilton Charging Station) {link},0,0,1,0,0
2701,"bringing my macbook, ipad, and iphone to #sxsw doesn't seem really practical",0,0,1,0,0
2702,Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw:  {link},1,0,0,0,0
2703,I was on my way here for the android party but hewlitt packard has a badass thing goiing with free food and booze and music. I love #sxsw,0,0,1,0,0
2704,". @mention @mention yes, and you know I was Using a little &quot;Jazz Hands&quot; while I said that! #pushio #iPad #winning #sxsw #sxswi",0,0,1,0,0
2705,"So between @mention @mention google places, and @mention which one do I check in to? I need a check-in aggregator! #SXSW #sxswedu",0,0,1,0,0
2706,Innovation &amp; creativity keeps @mention moving. 90+ jobs available via #SXSW Hiring Hub: {link} #SXSWMonster,0,0,1,0,0
2707,"Up next in 5: GoogleTV to iPad Apps: The Connected TV Experience
{link} #SXSW #ConnectedTV",0,0,1,0,0
2708,At Houston airport to #sxsw and the number of peeps texting away is hysterical. more than one #iPhone user coveting electric outlet lol,0,0,1,0,0
2709,Kid at San Antonio Apple Store just told me that iPad 2 stock was down throughout Texas cause they had all been shipped to #SXSW,0,0,1,0,0
2710,There's an app for that - What you think of the goings-ons at #SXSW through an iPad - Hollergram {link},0,0,1,0,0
2711,Mike Tyson Appears at #SXSW to Promote iPhone/iPad Game {link} #seo #sem #games #miketyson #topnews,0,0,1,0,0
2712,"iReport on Austin Apple store, via @mention highlight from co-founder Josh Williams: {link} #sxsw",0,0,1,0,0
2713,"Arrived in Austin for #SXSW. Our hotel room is B.Y.O.A.P. (bring your own Apple products). My MBP, wife's iMac, iPad.",0,0,1,0,0
2714,"RT@mention by parabolico_bh MARAVILHA, APROVEITEM!
{link} ã_ #edchat #musedchat #sxsw #sxswi #classical",0,0,1,0,0
2715,Mike Tyson coming to a phone near you - {link} #iPhone #SXSW #VideoGames #Tyson #art  #cartoon,0,0,1,0,0
2716,"RT@mention Don't worry you guys, found an iPhone charger. WHAT'S THE DEAL WITH HIPSTERS AND BEARDS, RIGHT?!?! #sxsw",0,0,1,0,0
2717,. @mention double fisting at the keynote #sxsw #apple {link},0,0,1,0,0
2718,Despite an evening of back alley burlesque with @mention and @mention I made to a 930a panel on iPad design #sxsw #saatchiny,0,0,1,0,0
2719,RT@mention First 19 Apps To Download For Your #iPad 2 {link} #SXSW #in via @mention @mention,0,0,1,0,0
2720,"The lesson from Google One Pass: In this digital environment, users want to purchase across every platform with one tool. #sxsw #elonsxsw",0,0,1,0,0
2721,"RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw #twnp #socmedia",1,0,0,0,0
2722,"RT@mention Google will preview major new social service, Circles, at #sxsw today, says @mention {link} (ht @mention #tech",0,0,1,0,0
2723,My post on Google/Bing Q/A with @mention @mention @mention on website ranking #SXSW #qagb {link},0,0,1,0,0
2724,"&quot;When I want to buy a new Apple device I stand in the line behind you, cause Steve doesn't FedEx me every new product :)&quot; by Kawasaki #SXSW",0,0,1,0,0
2725,I'd pay an iPad 2 to the person who gets the most Zaarly referrals by March 12th. #zaarlyiscoming #winning #sxsw {link},0,0,1,0,0
2726,Mike Tyson is signing autographs to promote an iphone boxing game. Oh how the mighty have fallen #SXSWi #SXSW #:-(,0,0,1,0,0
2727,Mike Tyson launched iPhone game @mention #SXSW {link} #tech #news {link},1,0,0,0,0
2728,12 billion miles a year driven with Google Navigation for mobile #SXSW,0,0,1,0,0
2729,Definition of Meeping:  Google Messaging {link} #techi #sxsw,0,0,1,0,0
2730,. @mention party has good college party feel #SXSW,0,0,1,0,0
2731,30 million people go to Google every month to get doctor information. #vitalscom #sxsw,0,0,1,0,0
2732,Mike Tyson punchout today....feels like 1985 just with iPhone and facial tattoo  #sxsw time machine @mention  {link},0,0,1,0,0
2733,Never seen so many heads turn at one point. Someone from #Apple asks a question to Reid Hoffman #SXSW,1,0,0,0,0
2734,"Sitting on the floor at Hyatt next to an outlet, topping off my iPhone charge like some kind of tech junkie... #SXSW #SXSW11",0,0,1,0,0
2735,Made it in time for the @mention podcast! Strange that my iPhone corrects @mention to &quot;nostalgic.&quot; #SXSW,0,0,1,0,0
2736,"Never been to #sxsw, but this is the first year I don't want to go.  Jumped the shark rt @mention It's not a rumor: Apple is opening up a temp",0,0,1,0,0
2737,| @mention We interrupt your regularly scheduled #sxsw geek programming with big news {link} #google #circles | via @mention,0,0,1,0,0
2738,"RT@mention What's going on at #sxsw today? Share photos, video with iReport: {link} or through CNN iPhone app!",0,0,1,0,0
2739,Go here on your iphone to get txts of the 5 best #SXSW apps: {link},0,0,1,0,0
2740,"Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  Please let me know.",0,0,1,0,0
2741,"Correction: Our cab driver is well prepared for #sxsw - he's got a laptop, a Blackberry and iPhone by his dashboard. He got a regular cell 2",0,0,1,0,0
2742,TLDs haven't been a factor in Google rankings. (I remember from #SMX that you shouldn't get wrapped up in .edu or .org domains.) #SXSW,0,0,1,0,0
2743,Most weren't even born yet RT @mention Google's #SxSW party theme is &quot;Party like it's 1986&quot;(@mention Maggie Mae's) [pic]: {link},0,0,1,0,0
2744,"if you don't have web pages, why should you appear on google? #qagb #sxsw",0,0,1,0,0
2745,"Grouped{in} guy: &quot;Do you have an iPhone, iPad, or iPod touch?&quot; Me: &quot;All of those.&quot; (I had the decency to blush, at least.) #sxsw",0,0,1,0,0
2746,Wait. FIONA APPLE is in town??? Somebody kidnap her and put her in a recording studio until she records a new album. #sxsw,0,0,1,0,0
2747,Who's gonna get an iPad2 today or this weekend? #ipad2 I bet the lines at the Apple pop up store in Austin for #SXSW will be huge.,0,0,1,0,0
2748,Now I wanna have their babies RT @mention platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,0,0,1,0,0
2749,Who's gonna leave #SXSW tomorrow at 5pm to go purchase #iPad2? Map to Store: {link},0,0,1,0,0
2750,"@mention Nah, I'm traveling to #sxsw but I called my Apple guy.",0,0,1,0,0
2751,Google renames 'augmented reality' to 'contextual discovery' -  Why? #sxsw,0,0,1,0,0
2752,"iPad2 launch at Apple pop-up store in Austin, Texas for #sxsw {link}",0,0,1,0,0
2753,I also function as an iPad. ÛÏ@mention There sure are a lot of ipads on this flight. And @mention #NerdsUnite #sxswÛ,0,0,1,0,0
2754,÷¼ GO BEYOND BORDERS! ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,0,0,1,0,0
2755,"3:45 am and I just put the word &quot;food&quot; into a google maps search off my phone.

so yeah #SXSW",0,0,1,0,0
2756,Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi {link}  {link},0,0,1,0,0
