,tweet_text,pos_rev,polarity,review_len,word_count
1271,rt@mention love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,96,13
1272,order week wait rt mention decide need ipad usguys sxsw,1,0.0,55,10
1273,never see many apple product life sxsw,1,0.5,38,7
1274,podcast social business summit austin link mention mention sxsw listen new iphone delight,1,0.08484848484848484,89,13
1275,rt@mention t's rumor apple open temporary store downtown austin sxsw ipad launch link,1,0.0,85,13
1276,sit floor behind guy who's fondle new ipad disturb way sxsw,0,-0.13181818181818183,59,11
1277,sit ground wait ipad austin apple popup store sxsw geek link,1,0.0,60,11
1278,window scarborough building corner amp congress black apple pop-up store born sxsw welivehere,1,-0.16666666666666666,93,13
1279,i've take sxsw iphone ipad apps grant realize amaze apps big applause designers/devs sxsw,1,0.0,89,14
1280,fun mention new check-in's feature iphone see mention late article quot;roll link sxsw,1,0.04545454545454545,86,13
1281,mike tyson want iphone knockout sxsw cnet blog link,1,0.0,51,9
1282,rt@mention what's go sxsw today share photo video ireport link cnn iphone app,1,0.0,77,13
1283,apple rt mention woke sandwich iphone ipad forget much sxsw like geek spring break,1,0.2,82,14
1284,get ipad i'm sxsw yes depress,1,-0.06666666666666667,29,6
1285,lol see single pc user around meûójust macbooks ipads web devs definitely apple folk sxsw apple,1,0.24285714285714288,96,16
1286,grouped{in nice app group aber leider nur fì_r iphone link sxsw,1,0.6,63,11
1287,ipad sync complete i'm live livingthedream sxsw,1,0.11818181818181818,47,7
1288,test ncaa mmod ipad app sxsw session flawless livesteam bracket show at;t ad atrix make sense mute though,1,1.0,105,18
1289,cancel trip austin sxsw today/i'm weather find great itunes mix sxsw artist amp free!{link,1,0.8,90,14
1290,include emotional thing ipad barrydiller sxsw pnid,1,0.0,50,7
1291,james franco go note sxsw speech ipad android world get ipad day ago feel like expert already,1,0.0,93,17
1292,crowley cashmore think ipad minor step tell people stand line sxsw apple pop-up store checkins,1,-0.05,94,15
1293,wow demand ipad insatiable seem sell everywhere austin texas suppose sxsw town help,1,0.1,83,13
1294,line around corner sxsw say wait i've already get two camera iphone sorry apple,0,-0.5,79,14
1295,anyone find makeshift apple store sxsw yet,1,0.0,42,7
1296,surround lot ipad box sxsw,1,0.0,26,5
1297,sxsw attendees come see aquent booth sxsw trade show might win ipad,1,0.8,67,12
1298,bereft wanderer white cord limp lifeless outlet iphone sxsw poetry,0,-0.1,66,10
1299,hey vufinders awesome new update mention iphone app link speedup object tag outside sxsw conf hour,1,0.37878787878787873,98,16
1300,really find enjoy ipad design principle well do tapworthy useful clear point throughout sxsw,1,0.25000000000000006,92,14
1301,cant handle everyone's tweet new flipboard jealous think take plunge buying ipad sxsw,1,0.13636363636363635,85,13
1302,man panhandle ipad sxsw whatûªs world come ipad apple tablet sxsw,0,0.0,66,11
1303,domo iphone amp android app share facebook stranger link via mention domo sxsw,1,0.0,78,13
1304,iphone sxsw app would pretty awesome crash every extend browsing fuckit illmakeitwork,0,0.625,85,12
1305,best iphone accessory sxsw link rockstache techsmith istache via mention,1,1.0,72,10
1306,sxsw iphone app awesome ipad app crash every time sxsw,0,1.0,54,10
1307,i'm line ipad mention mention sxsw,1,0.0,34,6
1308,anyone news sxsw ipad must-have course link,1,0.0,43,7
1309,anyone know mention store sxsw still ipad stock,1,0.0,47,8
1310,ask one booth people apple pay every single booth show product say idontbelieve sxsw,0,-0.07142857142857142,84,14
1311,one least helpful session sxsw leave session amp read ipad design note instead link uxdes,1,-0.3,89,15
1312,one three best apps we've see sxsw link,1,1.0,39,8
1313,apple open pop-up store sxsw release ipad quite scene geek power link,1,0.0,69,12
1314,lonely job protect ipad someone gotta link sxsw,1,-0.09999999999999998,47,8
1315,internet blur link ipad fade link ûò mention sxsw,0,0.0,50,9
1316,mention new ipad apps speech therapy communication showcased mention sxsw conference link sxswi assistivetech,1,0.13636363636363635,109,14
1317,mention new ipad apps speech therapy communication showcased sxsw conference link augcomm hcsm mhealth,1,0.13636363636363635,102,14
1318,covet new ipad link sxsw,1,0.13636363636363635,24,5
1319,buy new ipad's mention geekdate apple sxsw,1,0.13636363636363635,42,7
1320,random news tech exclusive shot sxsw popup apple store link tt ff,1,-0.5,65,12
1321,mention news sxsw lot ipad bash everyone want one even mention consistent theme,1,0.25,79,13
1322,guy next use ipad periscope sxsw,1,0.0,32,6
1323,sweet danfung dennis demo immersive video rig ipad platform use hell back sxsw party,1,0.175,84,14
1324,i'm look forward smcdallas pre sxsw party wed hop i'll win ipad result shameless promotion chevysmc,1,0.8,99,16
1325,tweet sxsw pretty non existent today thanks mention iphone app fail hootsuite epic replacement owllove,0,0.012500000000000004,102,15
1326,i'm miss apple's even open temporary store downtown austin say mention hope mention get passport sxsw,1,0.0,101,16
1327,interesting presentation building netflix iphone app sxsw link,1,0.5,62,8
1328,well ipad really perfect device sxsw,1,1.0,36,6
1329,still use original first-generation iphone wonder get kick sxsw,0,0.375,63,9
1330,interesting tidbit apple design ipad case design actual device sxsw,1,0.25,67,10
1331,who's go sxsw apple store there....{link aapl,1,0.0,45,7
1332,go mock tech-nerds come sxsw stand line ipad remember horror movie,0,0.0,66,11
1333,interest see yellow page ipad app come example good practice sxsw,1,0.35,65,11
1334,start think blackberry like abacus phone damn iphone sxsw want abacus,0,0.0,69,11
1335,ipad unload sxsw popup store awesome link,1,1.0,41,7
1336,ipad lounge mention free daily sxsw free coffee ipad art recharge refresh åç austin detail link,1,0.26666666666666666,95,16
1337,mention nice meeting last night confession instal mention ipad amp really like sxsw,1,0.26666666666666666,83,13
1338,mention nice move apple sxsw center apple fanboy-dom next week,1,0.16666666666666666,62,10
1339,mention nice vid ipad sxsw hope mention behind camera link,1,0.09999999999999998,58,10
1340,mention nice work organize apple pop-up store wish austin sxsw,1,0.6,62,10
1341,apple open pop-up store sxsw cool another reason i'm pissedimnotgoingtosxsw link,1,0.175,80,11
1342,apple open store downtown atx wknd time sxsw ppl buy ipad ûï@mention link,1,0.0,74,13
1343,apple open downtown austin pop store sxsw rt mention even begin apple win sxsw link,1,0.4,83,15
1344,apple open pop-up store austin congress sell new ipads sxsw link,1,0.06818181818181818,64,11
1345,apple open pop-up store austin sxsw link phew begin panic thanks steve sxsw,1,0.1,75,13
1346,apple open pop-up store austin sxsw link lt ya gotta hand apple always innovate apple sxsw,1,0.0,90,16
1347,i'm listen get talib kweli via discovr app iphone i'm plane sxsw love gogo link,1,0.5,79,15
1348,great even mention mention karateka castle wolfenstein choplifter apple classic sxsw,1,0.48333333333333334,84,11
1349,also thanks apple release ios time sxsw instal leaving home,1,0.2,59,10
1350,"dan neumann announce launch organic's first consumer-facing ipad app broadfeed sxsw 
check",1,0.25,90,12
1351,gonna want iphone apps head sxsw today hot one download away link,1,0.25,65,12
1352,mypov winner popup apple store chevy cruze loser investor prop frothy startup enterprise strategy sxsw,1,0.0,102,15
1353,keep win shit thanks mention killer ipad case sxsw,1,0.26666666666666666,50,9
1354,mention buy ipad i'd wait ipad teleport capability sxsw,0,0.0,55,9
1355,technology happen iphone nokia pushsnowboarding sxsw,0,0.0,52,6
1356,even word much wireless sxsw suck thank goodness iphone,1,0.2,55,9
1357,mention shill ipad underestimate appeal link newsapps sxsw,1,0.0,58,8
1358,ipad another reason i'd love mention sxsw,1,0.5,41,7
1359,nothing quite like sxsw make want ipad desperately almost drool guy's next,1,-0.3,74,12
1360,nothing sillier watch people record video ipad sxsw,0,0.0,51,8
1361,agree ûó novelty ipad news apps fade fast among digital delegate ûó link medium sxsw via mention,0,0.1,98,17
1362,quot;i know i'm right apple&quot sxsw,1,0.2857142857142857,37,6
1363,think shoulda go sxsw year first year ipad could interest session sxsw,1,0.25,70,12
1364,wanna know rt mention one producer go sxsw hopefully free iphone apps dl,1,0.4,72,13
1365,anybody know whether nab white austin sxsw apple popupstore,1,0.0,59,9
1366,know would original content anything today's world.(and ipad well barry diller sxsw,1,0.375,83,12
1367,apple open quot;pop-up&quot store sxsw rt mention smart well play fruit co link via mention,1,0.10714285714285714,91,15
1368,see ton around guess take long get sxsw apple store line mention,1,-0.05,64,12
1369,apple open temporary store sxsw sell ipad link tnw,1,0.0,50,9
1370,sxsw sponsor apple plaid boys i'm attract,1,0.0,41,7
1371,consumerist's quot;worst company america tournament bracket apple pit microsoft first round sxsw,0,0.024999999999999994,96,12
1372,enchantment get trustworthiness zappos likeability virgin product apple mention sxsw,1,0.0,84,10
1373,ipad contest full-swing great see many actsofsharing.com still plenty time join fun sxsw,1,0.5333333333333333,88,13
1374,fully anticipate every geek-douche tot ipad sxsw people also worth go,0,0.3,69,11
1375,invent quot;dislike&quot button ipad line link sxsw,0,0.0,51,7
1376,mention sxsw make impossible succumb upgrading ipad year old amp feel like i'm walk around bag phone,1,-0.2833333333333333,100,17
1377,use mention sxsw get updates temp apple store line super impress potential app nice work yobongo,1,0.3111111111111111,96,16
1378,love mention hangover breakfast awesome swag yummy food amp rockin tune stoke griffin cordless iphone charger sxsw,1,0.75,114,17
1379,rt mention love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,96,14
1380,rt mention love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,96,14
1381,grrrr mention mute sxsw think web iphone,0,-0.7,40,7
1382,sxsw mention omit flash apple seem effective even though maybe need break old thing browserwars,1,0.35,95,15
1383,rt mention quantter launch iphone app soon we're participate launchrock comp sxsw link,1,0.0,86,13
1384,rt rt mention ipad take sxsw video link rt mention ip link vega news,1,0.0,68,14
1385,hhaha mention intimidate iphone app developer meetup leave sxsw,1,0.0,63,9
1386,mention write hollergram ipad app sxsw link,1,0.0,43,7
1387,walk pop-up apple store like walk future ipad type computer sxsw,1,0.0,64,11
1388,organic unveils broadfeed social news app ipad audience get head door sxsw,0,0.03333333333333333,74,12
1389,convention center get stuff ready sxsw thank god iphone,1,0.05,55,9
1390,ipad envy great waaaaaa sxsw,1,0.8,28,5
1391,head quot;your mom ipad design boomers&quot hope fun sxsw,1,0.3,57,9
1392,head sxsw later week sure download heattracker iphone ipod touch know what's hot what's austin,1,0.25,94,15
1393,talk year old iphone developer genius come sxsw proud dad sxsw mention bd riley's irish pub link,0,0.3,96,17
1394,willing admit i'm tiny bit jealous sxsw-bound temperature high apple pop ipad what's love,1,0.2275,89,14
1395,head austin sxsw wkend love mention set pop-up store amp congress deal mass geek influx release,1,0.5,95,16
1396,head austin sxsw mention austin guide iphone free limited time link lp travel,1,0.1642857142857143,77,13
1397,tried buy ipad week sxsw apple store every time go sold one want,1,0.0,64,13
1398,connectivity iphone smart phone joe berry sxsw connectedcar,1,0.21428571428571427,59,8
1399,need get ipad mention apple open temp store downtown austin sxsw ipad launch via mention,1,0.0,88,15
1400,decide go la instead sxsw at;t iphone would useful brick austin,0,0.3,63,11
1401,curious know devs think ref iphone android development sxsw buzz still seem favour iphone year,1,-0.1,94,15
1402,excited meet mention team way apple store go download app sxsw link,1,0.375,67,12
1403,iphone old sxsw schedule app oh no rejection,0,0.1,44,8
1404,pleased see josh clark feature mention client ipad design presentation sxsw,1,0.5,75,11
1405,sure stop sxsw booth today show one game run ipad could get free gift sxsw,1,0.16666666666666666,74,15
1406,go apple store kingston friends sxsw new ipad's get something cheer link,1,0.13636363636363635,72,12
1407,there's way call ipad count sxsw reasonable think there's one every people,0,0.2,74,12
1408,mine toooo rt mention ipad envy roof thanks every person sxsw,1,0.2,61,11
1409,find road dawg check ipad store sxsw mention,1,0.0,44,8
1410,two ipad observation sxsw vast majority people use see lot today look nice appletakingoverworld,1,0.3,95,14
1411,apple autocorrect weird ogilvy autocorrects idiocy ogilvynotes sxsw,0,-0.4,67,8
1412,sweet good mention ipad verizon life peak sxsw,1,0.5249999999999999,46,8
1413,oh god sxsw app ipad pure unadulterated awesome easy browse event ipad website,1,0.5119047619047619,78,13
1414,speak sxsw apple store congress great permanent,1,0.8,47,7
1415,honor apple's sxsw pop-up shop thought landlord amp lease agent utilize pop-up shop link,1,0.0,88,14
1416,cashmere mashable think ipad huge step wait apple pr team parachute sxsw session,0,0.4000000000000001,80,13
1417,aron pilhofer new york time design guru khoi vinh express scepticism ipad news apps sxsw link,0,0.13636363636363635,93,16
1418,join actsofsharing.com tonight person friend city end sxsw win ipad,1,0.8,67,10
1419,apple google at;t surplus cash brand loyalty/mobile leash make mobile payment easy bankinnovation sxsw,1,0.43333333333333335,102,14
1420,mention oh hey remember even bring laptop sxsw panel ipad life,1,0.0,62,11
1421,"go sxsw wish could purchase ipad worry link 

well play apple well play",1,0.0,71,13
1422,look crowd sxsw everyone head look ipad phone place socially awkward quot;cool&quot,1,-0.6,83,12
1423,really cool rt mention stop let make custom iphone case zazzlesxsw sxsw sxswi link link,1,0.35,87,15
1424,two year old show howmto use ipad usdes sxsw,1,0.1,44,9
1425,scene austin sxsw ipad pop-up shop arrive link sxsw cnnmoneysxsw,1,0.0,64,10
1426,there's something say sxsw gadget choice every session ipad macbookpro blackberry nothing else,1,0.0,94,13
1427,"rt mention 
the ipad take sxsw link",1,0.0,35,7
1428,rt mention study player tell quot;petting iphone make happy.&quot tapworthy sxsw,1,0.0,80,11
1429,rt mention rumor apple open temporary store downtown austin sxsw ipad launch link,1,0.0,81,13
1430,rt mention rt mention love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,107,16
1431,rt mention sxsw right-brain left-brain rt mention mention sxsw attendee mac ipad,1,0.0,80,12
1432,rt mention mention love mention mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,112,16
1433,rt mention mention retire wine library tv move onto daily grape get app yr iphone thankyouecon sxsw,1,0.0,99,17
1434,rt mention technology happen iphone nokia pushsnowboarding sxsw,0,0.0,63,8
1435,rt mention ûï@mention sxsw beta test interactive book ipad app moonbot studio louisiana cool app.û,1,0.35,101,15
1436,rt mention ûï@mention apple great example retail store layed future register checkout line sxsw,1,0.4,96,14
1437,rt mention ûï@mention sxsw official iphone app link enjoy sxsw,1,0.4,63,10
1438,rt mention ûïline move fast rt mention see two impressive line since i'm sxsw one apple store amp mention party,1,0.6,112,20
1439,rt mention cnnmoney sxsw compute device big ipad passì© mobile space buzz link wssxsw,1,0.0,85,14
1440,mt mention swisher call apple quot;the classy fascist company america&quot sxflip sxsw,0,0.1,86,12
1441,rt mention link hear appleûªs open temporary store sxsw via mention,1,0.0,68,11
1442,rt mention mention spread word sxsw festival explorer app live free link,1,0.2681818181818182,72,12
1443,rt mention mention mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.35,99,14
1444,rt mention mention mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.35,99,14
1445,rt mention mention iphone apps we'll use south southwest interactive link sxsw sxswi,1,0.0,84,13
1446,rt mention mention team android party mention mention walk dl appolicious app amp enter win free nexus androidsxsw sxsw,1,0.6000000000000001,119,19
1447,rt mention mention congrats iphone app feature sxsw,1,0.0,51,8
1448,"rt mention mention cool mean watch ustream skyfire browser iphone 
(safari work 
have fun sxsw",1,0.11249999999999999,94,15
1449,rt mention mention go beyond hour amp share positive action world download earthhour iphone app link sxsw,1,0.16363636363636364,105,17
1450,rt mention mention agree ûó apple stole little part show mention excite new biz concept sxsw,1,-0.025568181818181823,93,16
1451,rt mention mention ipad app get panned design trump content rightfully sxsw,0,0.0,75,12
1452,rt mention mention saw lax i'm head sxsw wife iphone ipad download app freespeech mention,1,0.0,89,15
1453,rt mention mention cedar street courtyard also apple store sxsw link small fan,1,-0.25,78,13
1454,rt mention mention one must apps survive sxsw link join sxswbarcrawl sxswi,1,0.0,74,12
1455,rt mention mention peter cashmore ipad minor improvement worth unless money burn sxsw,0,0.125,85,13
1456,rt mention mention put gun mention head give iphone sxsw link,1,0.0,61,11
1457,rt mention mention rt mention new ubersocial iphone app store include uberguide sxsw cont link,1,0.13636363636363635,94,15
1458,rt mention mention wow gold's gym underneath apple store kind nutshell right sxsw,1,0.32857142857142857,81,13
1459,rt mention mention iphone case rad ready stop tomorrow get sxsw zazzlesxsw sxswi link,1,0.2,85,14
1460,rt mention quot;@mention apple classiest fascist company america really elegant.&quot sxsw rji,0,0.2,94,12
1461,rt mention quot;apple come cool technology one's ever hear go conferences&quot sxsw pseudoretweet,1,0.35,97,13
1462,rt mention quot;apple elegant fascist company america.&quot flipboard sxsw,0,0.5,74,9
1463,rt mention quot;apple elegant fascist corporation america today.&quot kara swisher sxsw flipboard,0,0.5,97,12
1464,rt mention quot;at sxsw apple school market experts&quot link,1,0.0,61,9
1465,rt mention quot;i believe god explanation apple's continue existence.&quot guy kawasaki enchantment sxsw,0,0.0,104,13
1466,rt mention quot;i'm learn thing screen.&quot old's explanation instantly know use ipad sxsw,1,0.05,91,13
1467,rt mention quot;if there's one thing sxsw good flash mob hive-think.&quot apple win mention sxsw link,1,0.75,101,16
1468,rt mention quot;multiple approach monetization&quot iphone game dev quot;but ad would cheapen product&quot ok good luck sxsw,0,0.26666666666666666,124,17
1469,rt mention quot;the explanation continue success apple existence god.&quot mention enchantment sxsw,1,0.3,99,12
1470,rt mention quot;there explanation apple's continue survival existence god&quot guykawasaki sxsw,1,0.0,95,11
1471,rt mention apple set pop-up store downtown austin sell bajillions sxsw attendee course link,1,0.0,91,14
1472,rt mention apple pop-up store selling sxsw link via mention tech retail,1,0.0,71,12
1473,rt mention apple set pop-up store austin sell bajillions sxsw attendee link brilliant,1,0.9,85,13
1474,rt mention apple hawk ipad sxsw festival popup store link mention,1,0.0,65,11
1475,rt mention blackberry user must feel like loser sxsw clearly iphone crowd baby,1,0.10000000000000002,78,13
1476,rt mention ipad design tip look like physical object ppl interact like itûªs one&quot sxsw tapworthy gsdm,1,0.0,106,17
1477,rt mention ipad lounge recharge coffee ipad art show-free daily sxsw congress åç austin detail link,1,0.0,99,16
1478,rt mention playhopskoch apple app store well android market get ready rock sxsw,1,0.2,79,13
1479,rt mention best thing see sxsw far...a man beg street corner money ipad front apple store sad,0,0.25,93,17
1480,rt mention sxsw mention omit flash apple seem effective even though maybe need break old thing browserwars,1,0.35,106,17
1481,rt mention sxsw csr report janecek microsoft give charity apple give nothing everyone room iphone drive decision,0,0.0,112,17
1482,rt mention sxsw enchantment mention quot;bright spot apple pagemaker save apple believe god b/c explanation apple survival,1,0.0,122,17
1483,rt mention sxsw enchantment mention quot;no one use windows voluntarily.&quot quot;apple great collection egomaniac history.&quot haha,0,0.5,134,16
1484,rt mention sxsw beta test interactive book ipad app moonbot studio louisiana cool app,1,0.35,85,14
1485,rt mention sxsw guy front panel ipad etch-a-sketch case...device wonder iusxsw,1,0.0,78,11
1486,rt mention sxsw ipad store sell everything except wifi white,0,0.0,60,10
1487,"rt mention sxsw sxsw get apple store geek cried.
yes ipad come itûªs come frid link",1,0.0,84,16
1488,rt mention sxsw rt mention wow apple right thing japan must read link,1,0.19285714285714284,69,13
1489,rt mention sxsw rumor mill ipad camera slightly thinner rare earths case quot;different&quot still smudgy screen,0,0.06666666666666667,112,16
1490,rt mention sxsw cool apple pop fundraise kiosk japan sxsw kid good idea,1,0.5249999999999999,71,13
1491,rt mention sxsw ipad design headache take two tablet call morning link,0,0.0,70,12
1492,rt mention uxdes mention glad standard ipad navigation tool might one sxsw,0,0.25,74,12
1493,rt mention rt mention love mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.425,107,16
1494,rt mention social apps make sxsw intimate link sxsw sxswi apps iphone,1,0.11666666666666667,69,12
1495,rt mention browserwars panel without apple like sxsw without party,1,0.0,66,10
1496,rt mention abt surprise customer wait line apple store austin ipad mention sxsw cbatsxsw awesome,1,1.0,96,15
1497,rt mention agree ûó novelty ipad news apps fade fast among digital delegate ûó link medium sxsw via mention,0,0.1,109,19
1498,rt mention akqa hire find front design ipad interface new navigation schema ballroom sxsw,0,0.13636363636363635,89,14
1499,rt mention awesome free iphone app keep track friend meet find people sxsw link,1,0.7,79,14
1500,rt mention announce sxsw quotables crowd-curated feed hot quote sxsw sign win ipad link,1,0.525,87,14
1501,rt mention anyone go buy new ipad donate japan tsunami victim instead sxsw,0,0.03068181818181817,74,13
1502,rt mention apple autocorrect weird ogilvy autocorrects idiocy ogilvynotes sxsw,0,-0.4,78,10
1503,rt mention apple fan look like apple store open austin sxsw full san antonio,1,0.175,76,14
1504,rt mention apple get kudos marketing do sxsw ipad release pop store austin tx link,1,0.0,82,15
1505,"rt mention apple quot;the classy fascist company america,&quot say mention sxsw",0,0.1,79,11
1506,rt mention apple quarter music industry digital sale touchingstories tbwasxsw sxsw,1,0.0,82,11
1507,rt mention apple know game they're sxsw bring people link,1,-0.4,57,10
1508,rt mention apple like pay that's apple like barry diller sxsw,0,0.0,61,11
1509,rt mention apple congress nice rt mention apple set open popup shop core sxsw action link sxsw apple,1,0.2333333333333333,100,18
1510,rt mention apple open pop-up store sxsw release ipad amp quite scene geek power link,1,0.0,84,15
1511,rt mention apple open pop-up store sxsw release ipad quite scene geek power link,1,0.0,80,14
1512,rt mention apple open downtown austin pop store sxsw rt mention even begin apple win sxsw link,1,0.4,94,17
1513,rt mention apple open popup store ipad launch downtown austin sxsw link via mention,1,0.0,83,14
1514,rt mention apple open quot;pop-up&quot store sxsw rt mention smart well play fruit co link via mention,1,0.10714285714285714,102,17
1515,rt mention apple pop store sxsw pop genius bar everywhere,1,0.0,57,10
1516,rt mention apple pop-up shop sxsw cool link,1,0.35,43,8
1517,rt mention apple popup store sxsw link sat open,1,0.0,47,9
1518,rt mention apple set open popup shop core sxsw action link via mention sxsw,1,0.05,75,14
1519,rt mention apple set temp store sxsw sell crazy brilliant convenient link,1,0.15000000000000002,73,12
1520,rt mention apple store line block week long sxsw amaze,1,-0.05,54,10
1521,rt mention apple open temporary store sxsw interest link,1,0.0,56,9
1522,rt mention apple...&quot;the classy fascist company america&quot kara swisher sxsw,0,0.1,82,10
1523,rt mention apple's take old ipads teach america user get tax write-off buy new ipad kinda cool sxsw,1,0.19545454545454544,99,18
1524,"rt mention go sxsw wish could purchase ipad worry link 

well play apple well play",1,0.0,82,15
1525,rt mention sxsw amp want drink free get ask around iphone app find amp join drink austin,1,0.4,88,17
1526,rt mention sxsw want win ipad get case mention mention mentionr,1,0.8,63,11
1527,rt mention sxsw presentation mention demonstrate pause video new video player pick spot ipad app,1,0.13636363636363635,96,15
1528,rt mention sxsw presentation mention demonstrate pause video new video player pick spot ipad app tveverywhere,1,0.13636363636363635,109,16
1529,rt mention sxsw iphone charger best friend,1,1.0,42,7
1530,rt mention sxsw apple school marketing expert link via mention,1,0.0,62,10
1531,rt mention sxsw quot;apple come cool technology one's ever hear go conferences&quot,1,0.35,83,12
1532,rt mention tweethouse watch ipad dj mention rock sxsw check www.rana.co dotco,1,0.0,77,12
1533,rt mention sxsw apple school marketing expert link via mention sxsw apple marketing,1,0.0,83,13
1534,rt mention awesome hand review ipad come tomorrow mention guest post mention he's sxsw,1,1.0,86,14
1535,rt mention awesome new version mention iphone amp new web site come sxsw want demo meet mention sxsw,1,0.42424242424242414,100,18
1536,rt mention awesome new version mention iphone new web site come sxsw want demo meet mention sxsw,1,0.42424242424242414,96,17
1537,rt mention awesome new version mention iphone new web site come sxsw want demo meet mention sxsw pls rt,1,0.42424242424242414,103,19
1538,rt mention awesome first day sxsw apple approve new app go download check blog quot;big stereo&quot,1,0.4621212121212121,99,16
1539,rt mention even begin apple win sxsw link mention,1,0.8,49,9
1540,rt mention even begin apple win sxsw link,1,0.8,41,8
1541,rt mention even begin apple win sxsw link mention mention,1,0.8,57,10
1542,rt mention even begin apple win sxsw link mention,1,0.8,49,9
1543,rt mention even begin apple winsåê#sxsw link gt gonna get sum via mention,1,0.0,73,13
1544,rt mention best ipad design big chunky element generous space clarity trump density tap quality trump tap quantity tapworthy sxsw,1,0.5,129,20
1545,rt mention best swag ever thank mention charge iphone thanks sxsw link,1,0.6,70,12
1546,rt mention best thing i've hear weekend sxsw quot;i give ipad money japan relief need ipad mention,0,1.0,98,17
1547,rt mention best thing i've hear weekend sxsw quot;i give ipad money japan relief need ipad mention mention,0,1.0,106,18
1548,rt mention best thing i've hear weekend sxsw quot;i give ipad money japan relief need ipad mention,0,1.0,98,17
1549,rt mention well get line rt mention apple open temp store downtown austin sxsw amp ipad launch link,1,0.0,99,18
1550,ipad side want hold please pretty please geekout sxsw,1,0.25,53,9
1551,rt mention brilliant move apple even begin apple win sxsw link,1,0.8500000000000001,62,11
1552,rt mention can't wait see internet implode austin friday everyone stop normal activity order ipad sxsw,1,0.15,102,16
1553,rt mention check link site download iphone app get ready sxsw special q;a stream sxsw,1,0.2785714285714286,85,15
1554,rt mention check dokobots game mention iphone android seem pretty cool geogames sxsw tmsxsw,1,0.06666666666666665,91,14
1555,rt mention check free mention sampler itunes link sxsw,1,0.4,54,9
1556,rt mention check apple pop store look fwd check ipad sxsw mosaicxm mk link,1,0.0,74,14
1557,mention claim android phone everywhere last year's sxsw dude io android ratio like iphone everywhere,1,0.0,100,15
1558,rt mention congrats mention win ipad raffle smileyparty check inbox detail sxsw,1,0.8,79,12
1559,rt mention cool apple open temporary store sxsw link sxsw,1,0.175,57,10
1560,rt mention cool apple open temporary store sxsw link sxsw peer pressure make buy,1,0.175,80,14
1561,rt mention cunning apple keep popup store open late next sxsw party impulsive latû cont link,1,-0.075,93,16
1562,rt mention dawn's ipad app week early help prep sxsw link,1,0.1,57,11
1563,rt mention decide go la instead sxsw at;t iphone would useful brick austin,0,0.3,74,13
1564,rt mention delete sxsw iphone app link,0,0.0,38,7
1565,rt mention design ipad like design someone give talk assume ditch prev experience sxsw,0,0.0,86,14
1566,rt mention detail ipad giveaway come tonight rt sxsw sxswi,1,0.0,58,10
1567,rt mention detail ipad giveaway come tonight rt sxsw sxswi folk sxsw,1,0.0,68,12
1568,rt mention deviantart buy ipad austin test muro draw super fast deviantart sxsw link,1,0.26666666666666666,84,14
1569,rt mention deviantart buy ipad austin test muro draw super fast deviantart sxsw httû cont link,1,0.26666666666666666,95,16
1570,rt mention download mention new austin iphone app free sxsw link thanks tip mention sxsw,1,0.24545454545454545,88,15
1571,rt mention ellen page appearance reduce mention iphone call hearts break sxsw super,0,0.3333333333333333,83,13
1572,rt mention enjoy sxsw california hollywood silicon valley meet nyc sunny austin by-the-pool cowboy boot ipad vibe sxswi,1,0.4,119,18
1573,rt mention epic there's one guy wait line ipad austin sxsw link sxsw ipad,0,0.1,73,14
1574,rt mention epicurious flipboard cnn wire moma example good ipad design sxsw link,1,0.7,80,13
1575,rt mention even security guard austin enjoy ipad time sxsw cc mention link,1,0.4,74,13
1576,rt mention fail whale artist mention live ipad sxsw link,1,-0.18181818181818182,56,10
1577,rt mention fest tip-don't iphone douche.put away phone talk fellow festgoers line etc.all good people love film sxsw,0,0.6,116,18
1578,rt mention film ipad much cooler lame iphone sxsw mention live show link,1,-0.05454545454545454,72,13
1579,rt mention finally feed angrybirds julian scream quot;i get no-fly zone right pigfucker!&quot throw ipad kid sxsw,0,0.14285714285714285,113,17
1580,rt mention first day exhibit hall open sxsw stop emc booth enter win ipad mention,1,0.35000000000000003,81,15
1581,rt mention first person stop booth sxsw amp show ipad run one apps win free snakeheead tee shirt sxsw,1,0.4833333333333334,101,19
1582,rt mention forward delicious t-mobile austin iphone user struggle anything sxsw,0,1.0,79,11
1583,rt mention find app kyping iphone's geolocation amp release background need patch mention batterykiller sxsw,0,0.0,108,15
1584,rt mention funny moment sxsw panel dennis crowley get ipad owner hold new ipad look like lighter rock concert,1,0.19318181818181818,109,19
1585,rt mention funny psfk session sponsor microsoft talk apple sxsw,1,0.25,63,10
1586,rt mention gabacustweets ipad sell go new buyer report link sxsw link socialmedia brk,1,0.13636363636363635,85,14
1587,rt mention genius move apple open temp store downtown austin sxsw link via mention,1,0.0,82,14
1588,rt mention get hot late version whrrl available iphone amp bb mention blackberry sxsw,1,0.11666666666666668,85,14
